age 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25
49 0.0369626335950247 0.0337393470559611 0.0308823179332002 0.0283237422444325 0.0260131765255901 0.0239116391052163 0.0219891516224024 0.0202202309848642 0.0185858884487952 0.0170694772666366 0.0156573549947904 0.0143403495065258 0.0131610816306909 0.0121701007237058 0.0111830768050221 0.010204880082752 0.00924003994325848 0.00829432748824636 0.00737333520182384 0.00648167728412603 0.00562300096939879 0.00488576601843465 0.00402005745381851 0.00309282710414693 0.00221753791807471
50 0.0441588342345698 0.0404625507140035 0.0371926031234829 0.0342691850067698 0.0316330766564864 0.0292386336685977 0.0270508127961734 0.0250399304890316 0.0231838646453642 0.0214632823862269 0.0198623598135009 0.0183612802988466 0.0170641205335301 0.0159855824138114 0.0148991281584641 0.0138104276847652 0.0127251218754273 0.0116506022990829 0.0105944122356493 0.00956325024682157 0.00856286313719179 0.00769644407238858 0.00658095873568996 0.00533234589455913 0.00408386484863227
51 0.0441588342345698 0.0404625507140035 0.0371926031234829 0.03426918500677 0.0316330766564866 0.0292386336685977 0.0270508127961734 0.0250399304890317 0.0231838646453642 0.0214632823862269 0.0198623598135009 0.0183612802988466 0.0170641205335302 0.0159855824138114 0.0148991281584641 0.0138104276847652 0.0127251218754273 0.0116506022990829 0.0105944122356493 0.0095632502468216 0.00856286313719182 0.00769644407238858 0.00658095873568997 0.00533234589455911 0.00408386484863227
52 0.04415883423457 0.0404625507140037 0.0371926031234829 0.0342691850067698 0.0316330766564864 0.0292386336685979 0.0270508127961737 0.0250399304890317 0.0231838646453643 0.021463282386227 0.019862359813501 0.0183612802988466 0.0170641205335301 0.0159855824138115 0.014899128158464 0.0138104276847652 0.0127251218754273 0.0116506022990829 0.0105944122356493 0.00956325024682157 0.00856286313719179 0.00769644407238858 0.00658095873568995 0.00533234589455913 0.00408386484863226
53 0.0441588342345696 0.0404625507140035 0.0371926031234829 0.03426918500677 0.0316330766564866 0.0292386336685977 0.0270508127961734 0.0250399304890315 0.0231838646453642 0.0214632823862269 0.0198623598135009 0.0183612802988466 0.0170641205335302 0.0159855824138114 0.014899128158464 0.0138104276847652 0.0127251218754273 0.0116506022990829 0.0105944122356493 0.00956325024682157 0.00856286313719182 0.00769644407238858 0.00658095873568995 0.00533234589455911 0.00408386484863227
54 0.04415883423457 0.0404625507140035 0.0371926031234829 0.0342691850067698 0.0316330766564864 0.0292386336685977 0.0270508127961734 0.0250399304890317 0.0231838646453642 0.0214632823862269 0.0198623598135009 0.0183612802988466 0.0170641205335301 0.0159855824138114 0.0148991281584641 0.0138104276847652 0.0127251218754273 0.0116506022990829 0.0105944122356493 0.00956325024682157 0.00856286313719179 0.00769644407238858 0.00658095873568997 0.00533234589455913 0.00408386484863226
55 0.0576310391396015 0.0527371881894124 0.0484290021640934 0.0445937089389341 0.0411482108319945 0.0380288999432485 0.035187165287464 0.0325821920157194 0.0301835656271055 0.0279649109938419 0.0259047108866146 0.0238852172641354 0.0222591879071659 0.0209043511440816 0.019536968388688 0.0181641823674185 0.0167931798609716 0.0154334449551072 0.0140947435613682 0.0127858466951389 0.011514369789742 0.010449127805601 0.00901378555233058 0.00739166517143902 0.00574886900242433
56 0.0576310391396011 0.0527371881894124 0.0484290021640932 0.0445937089389339 0.0411482108319943 0.0380288999432485 0.035187165287464 0.0325821920157194 0.0301835656271056 0.0279649109938418 0.0259047108866146 0.0238852172641354 0.0222591879071659 0.0209043511440816 0.0195369683886881 0.0181641823674185 0.0167931798609716 0.0154334449551072 0.0140947435613682 0.0127858466951389 0.011514369789742 0.010449127805601 0.0090137855523306 0.00739166517143902 0.00574886900242433
57 0.0576310391396015 0.0527371881894126 0.0484290021640934 0.0445937089389341 0.0411482108319945 0.0380288999432487 0.0351871652874638 0.0325821920157196 0.0301835656271056 0.0279649109938419 0.0259047108866147 0.0238852172641354 0.0222591879071659 0.0209043511440817 0.019536968388688 0.0181641823674184 0.0167931798609716 0.0154334449551072 0.0140947435613682 0.0127858466951389 0.011514369789742 0.010449127805601 0.00901378555233058 0.00739166517143899 0.00574886900242432
58 0.0576310391396011 0.0527371881894122 0.0484290021640934 0.0445937089389339 0.0411482108319943 0.0380288999432485 0.035187165287464 0.0325821920157194 0.0301835656271056 0.0279649109938418 0.0259047108866146 0.0238852172641354 0.0222591879071659 0.0209043511440816 0.0195369683886881 0.0181641823674185 0.0167931798609716 0.0154334449551072 0.0140947435613682 0.0127858466951389 0.011514369789742 0.010449127805601 0.0090137855523306 0.00739166517143902 0.00574886900242433
59 0.0576310391396015 0.0527371881894126 0.0484290021640932 0.0445937089389341 0.0411482108319945 0.0380288999432485 0.035187165287464 0.0325821920157194 0.0301835656271056 0.0279649109938419 0.0259047108866146 0.0238852172641354 0.0222591879071659 0.0209043511440816 0.019536968388688 0.0181641823674185 0.0167931798609716 0.0154334449551072 0.0140947435613682 0.0127858466951389 0.011514369789742 0.010449127805601 0.00901378555233058 0.00739166517143902 0.00574886900242433
60 0.0772314709595892 0.0707828405107477 0.0651432250986094 0.0601508337877126 0.0556876718319862 0.0516643004637095 0.0480128289003453 0.0446769067944126 0.0416145883786293 0.0387898558930327 0.0361734585971381 0.0336500323073474 0.031642889202759 0.0299608848530258 0.0282545484513943 0.0265327875412001 0.024804820822411 0.023083036788524 0.0213804729337651 0.019709152579434 0.0180798038328101 0.0166701981328902 0.0147091649017693 0.012436546280989 0.0100576053251663
