"BehaviorSpace results (NetLogo 6.0.4)"
"SIMPLE-crop-model.nlogo"
"experiment"
"01/13/2020 17:50:15:119 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-9","9","-9","9"
"[run number]","precipitation_daily-cum_rate2_yearly-mean","CO2-mean","solar_annual-min","precipitation_daily-cum_rate2_yearly-sd","CO2-daily-fluctuation","seed","precipitation_yearly-sd","solar_annual-max","precipitation_daily-cum_plateau-value_yearly-sd","precipitation_daily-cum_n-sample","precipitation_daily-cum_inflection1_yearly-sd","CO2-annual-deviation","precipitation_daily-cum_max-sample-size","precipitation_daily-cum_inflection2_yearly-sd","precipitation_daily-cum_inflection2_yearly-mean","temperature_daily-mean-fluctuation","temperature_annual-min-at-2m","solar_daily-mean-fluctuation","temperature_daily-lower-deviation","temperature_annual-max-at-2m","temperature_daily-upper-deviation","end-simulation-in-tick","precipitation_yearly-mean","precipitation_daily-cum_inflection1_yearly-mean","precipitation_daily-cum_rate1_yearly-mean","display-mode","precipitation_daily-cum_plateau-value_yearly-mean","precipitation_daily-cum_rate1_yearly-sd","type-of-experiment","[step]","T","T_max","T_min","RAIN","solarRadiation","ET_0","mean [WATp] of patches","mean [ARID] of patches","mean [biomass] of patches with [position crop typesOfCrops = 0]","mean [biomass] of patches with [position crop typesOfCrops = 1]","mean [yield] of patches with [position crop typesOfCrops = 0]","mean [yield] of patches with [position crop typesOfCrops = 1]"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1881","25.737107355542232","30.737107355542232","20.737107355542232","9.54132891930785","21.46669865184495","5.591851251218671","0.08660878744544305","0.7978693055904715","488.2113098161058","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1882","26.278854004789636","31.278854004789636","21.278854004789636","0","10.637993198253463","3.4481700388378558","0.08405434385068128","0.703675449181331","497.2154688233131","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1883","29.833910264837602","34.8339102648376","24.833910264837602","0","15.315216642234011","4.652995723333537","0.08174512684101483","0.8014855678387736","498.58316660459474","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1884","18.339770768621232","23.339770768621232","13.339770768621232","0","11.968788517503114","3.1669072990573284","0.07965759466427873","0.7363317609759032","508.52962035394836","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1885","18.237613593550414","23.237613593550414","13.237613593550414","0","18.91502506737312","4.344872524146839","0.07777046557650713","0.8262661031104698","523.4470911692925","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1886","27.640130563210377","32.64013056321038","22.640130563210377","0","22.695411662088965","6.032236287916572","0.07606450088116289","0.8868767989899878","540.6978534902784","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1887","18.695663255335152","23.695663255335152","13.695663255335152","0","14.053775363201165","3.5535134909463357","0.07452230879657074","0.8264036887974844","551.7805859364153","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1888","16.277714801430918","21.277714801430918","11.277714801430918","0","16.72086097943964","3.780373377324613","0.07312816715209991","0.8524863546195494","564.7610766501703","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1889","9.173849541185227","14.173849541185227","4.173849541185227","2.122323171382401","10.344956051601638","2.2297797373073758","0.07666431347282224","0.6825405526609757","570.1793055442002","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1890","8.901515580000172","13.901515580000172","3.901515580000172","0","16.96735662724046","3.064590694227682","0.07506453937943211","0.7911924621576012","578.2867464735473","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1891","10.805832738858758","15.805832738858758","5.805832738858758","0","11.637837776459268","2.528565012210989","0.07361834359900599","0.7712226858409412","585.1161417321131","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1892","28.254714520125784","33.25471452012579","23.254714520125784","0","16.83035477236129","4.860790317801343","0.0723109826135016","0.8924157678049437","597.8649989815425","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1893","22.371788898206752","27.371788898206752","17.371788898206752","0","18.43860862999371","4.6741906058030125","0.07112912828260588","0.8988612634299604","611.776102023399","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1894","23.443189156912076","28.443189156912076","18.443189156912076","17.94655045778","11.70602793718576","3.481919201898793","0.110619936002059","0.38245914241021073","623.4561865060533","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1895","26.323059515729046","31.323059515729046","21.323059515729046","1.588887712271751","10.853486099017749","3.4945046607218453","0.10935130837559427","0.400104173155088","634.195382907925","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1896","21.615210081696624","26.615210081696624","16.615210081696624","1.4345056135097294","14.161934786124396","3.811093604613928","0.10785556545806958","0.4666090651620974","647.7643987938758","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1897","30.37093709109115","35.37093709109115","25.37093709109115","1.282932095228056","20.530591067971848","5.822647476883094","0.10616085770931023","0.6632433609424955","650.7785933858142","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1898","22.910486517370412","27.910486517370412","17.910486517370412","1.138281111887272","16.64014970142488","4.38359961368586","0.10430193068208153","0.5707062486036706","665.9058659232969","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1899","14.209759956485014","19.209759956485016","9.209759956485014","1.0034497379596008","18.670791564992896","3.8732724152417304","0.102316741744391","0.5359155978901439","682.2749144347365","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1900","21.251879226530555","26.251879226530555","16.251879226530555","3.450445989279707","18.90275029585367","4.651154063876409","0.10605234247270096","0.5794149858099701","699.3815123920098","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1901","22.67142616113406","27.67142616113406","17.67142616113406","0","16.87859353260885","4.40777543784118","0.10163131759532242","0.5987976302581631","714.5021376710619","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1902","31.206531765921767","36.20653176592177","26.206531765921767","0","18.92729019881463","5.539651684964982","0.0976347111061711","0.711418210643245","718.9746457444446","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1903","39.137141428400284","44.137141428400284","34.137141428400284","0","15.789787987256993","5.316019617757811","0.09402177883997812","0.7281475595670419","732.157488319514","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1904","27.616494899809993","32.61649489980999","22.616494899809993","0","5.514579285925395","2.460145394378849","0.09075568807134027","0.4689597165922622","737.4350844711853","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1905","22.904962979301974","27.904962979301974","17.904962979301974","0","19.672797792446108","4.959256710960856","0.08780314201649285","0.7618557596888995","753.5473712757553","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1906","10.286064958678207","15.286064958678207","5.286064958678207","1.4543447093056554","24.454005906661717","4.222123639008331","0.08842085942594036","0.7140638577296206","767.6590665130054","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1907","20.465515113350897","25.465515113350897","15.465515113350897","0.7364287499032095","16.785310113729327","4.190984037351961","0.08735678589583104","0.722724269147767","781.7159625406305","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1908","28.191342572845706","33.191342572845706","23.191342572845706","0","22.237667767844297","5.990458939757295","0.08473053444983149","0.8246377132429701","799.2710594967547","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1909","34.61378804188638","39.61378804188638","29.61378804188638","0","14.60564099729107","4.792468455059721","0.08235640314264712","0.80184480465993","808.051761176088","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1910","23.59777456070687","28.59777456070687","18.59777456070687","0","18.3650723819607","4.77548754643693","0.08021018844095358","0.820230736164693","822.5878495841171","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1911","30.667900389282195","35.667900389282195","25.667900389282195","2.118261383828952","9.935864546078452","3.535068005504675","0.0830572810780756","0.7229404561793233","824.3625635877132","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1912","28.332021905329796","33.332021905329796","23.332021905329796","0","17.58395193030926","5.025218280635087","0.08084378209457929","0.8238087295013644","838.2507438148506","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1913","31.970317683940575","36.97031768394058","26.970317683940575","0","26.215397884532216","7.21960435560079","0.07884277901349969","0.8891350283189814","846.5897051285987","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1914","16.073973838189282","21.073973838189282","11.073973838189282","0","14.14852545969782","3.34541496805919","0.07703387222820364","0.7837151082820193","858.0318078305764","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1915","28.656945693643745","33.65694569364375","23.656945693643745","0","23.719889494134627","6.348327917448327","0.07539862049429678","0.8969648855464298","875.948629812756","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1916","22.86948537868288","27.86948537868288","17.86948537868288","0","24.48765862860457","5.869777554535913","0.07392035292684433","0.8992624470881239","894.4188757156977","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1917","23.373754492570463","28.373754492570463","18.373754492570463","0","24.83941373716563","5.996661778597899","0.07258399904586726","0.9108601465070829","913.0186957571424","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1918","39.37861510647843","44.37861510647843","34.37861510647843","0","21.882407885707586","6.8127815046501645","0.07137593513746403","0.9290707381366223","929.216532599266","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1919","25.51998505177337","30.51998505177337","20.51998505177337","0","22.08642896090448","5.694166817532992","0.07028384536426668","0.9232836122866027","945.6256176477291","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1920","27.297454270113054","32.29745427011305","22.297454270113054","0","16.429194213594727","4.703308839163397","0.06929659620929811","0.9160379053359979","957.887759324997","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1921","24.208165896817775","29.208165896817775","19.208165896817775","0","17.522740302260658","4.667306045451892","0.06840412297320511","0.9235127735441907","970.9043654170027","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1922","27.421947057933203","32.4219470579332","22.421947057933203","0","18.133767772627166","5.065919719137556","0.06759732716777746","0.9362962028490236","984.2656379415341","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1923","32.72434483348399","37.72434483348399","27.72434483348399","0","18.134476207316453","5.475880884304102","0.06686798375967105","0.9467232086660512","991.4984554302375","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1924","28.34059073631218","33.34059073631218","23.34059073631218","1.9497687285935374","19.429802212617435","5.414158536814953","0.07061513464536412","0.916716813656215","1005.9939240885512","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1925","30.58768995586519","35.58768995586519","25.58768995586519","0","19.33554195534815","5.580388568777624","0.06959608171940944","0.9269546976239955","1009.2814913881323","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1926","27.864924234787903","32.86492423478791","22.864924234787903","0","11.13067136161462","3.6413552019764053","0.06867485787434548","0.8988042864301463","1017.6793983863615","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1927","30.284498256105625","35.28449825610562","25.284498256105625","0","14.31007623246555","4.465451976738958","0.06784207151840867","0.9254018307418616","1019.6478650829421","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1928","32.29063569125764","37.29063569125764","27.29063569125764","0","13.16055975878158","4.333021008098361","0.06708923265264131","0.9305021725618099","1024.2856090666908","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1929","26.39211853031633","31.39211853031633","21.39211853031633","0","16.980233981009462","4.744322233423716","0.06640866631798749","0.9426205640199539","1036.7463362607207","0","403.9721948547654","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1930","29.604014048985803","34.6040140489858","24.604014048985803","0","20.0362873313436","5.650897317238566","0.06579343435146137","0.9564506709651251","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1931","30.84347002206489","35.84347002206489","25.84347002206489","0","23.416270654849473","6.493886279236734","0.06523726465372084","0.9657419502698346","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1932","34.1753631285025","39.1753631285025","29.175363128502497","0","18.650133507663735","5.694983892104366","0.06473448724696332","0.9646862982384049","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1933","32.38914110958531","37.38914110958531","27.38914110958531","0","17.297734515503862","5.264604925454758","0.06427997647125493","0.9654666754946107","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1934","35.587901543087675","40.587901543087675","30.587901543087675","0","21.096857729832173","6.361860127978268","0.06386909873001417","0.9741661883175581","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1935","28.586842047008417","33.58684204700842","23.586842047008417","0","14.964648702338096","4.492160432364992","0.06349766525193337","0.9669260718824431","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1936","29.94118555476397","34.94118555476397","24.94118555476397","0","18.462104513073147","5.339574262354412","0.06316188938774751","0.9748462444616321","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1937","29.127836013263117","34.12783601326312","24.127836013263117","0","24.167482500865084","6.490492521982055","0.06285834800652404","0.9812931681103856","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1938","39.38190408886178","44.38190408886178","34.38190408886178","0","19.009994948748666","6.113083785242292","0.0625839465978971","0.9820449764298269","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1939","28.472467979504305","33.4724679795043","23.472467979504305","0","21.118691652170302","5.7814830571624025","0.062335887724499786","0.9828376995351911","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1940","24.519979624322787","29.519979624322787","19.519979624322787","0","17.12205313750086","4.616019326989113","0.062111642502947456","0.980568086425385","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1941","31.264102468003752","36.264102468003756","26.264102468003752","0","26.005984160415714","7.103047772205042","0.06190892482266395","0.9885841860123048","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1942","32.020425721325275","37.020425721325275","27.020425721325275","0","19.679997388586337","5.769342993871316","0.06172566803968851","0.9872944435322768","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1943","33.73981272462852","38.73981272462852","28.73981272462852","0","25.00861602105455","7.114290038881128","0.061560003907878524","0.9906855564839298","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1944","27.704131333893486","32.704131333893486","22.704131333893486","1.0498754692426733","24.168039002782802","6.345014879561446","0.0637829620932103","0.9746742603193183","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1945","34.70937013922362","39.70937013922362","29.709370139223623","3.180446688995269","23.614924513333598","6.8780513481534165","0.07060760724939197","0.9344889120893587","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1946","36.528153972206155","41.528153972206155","31.528153972206155","3.3497018772311575","16.48012254707808","5.3395331106288175","0.07715960319599191","0.863489282023578","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1947","34.81143899613049","39.81143899613049","29.81143899613049","0","23.252951076583432","6.8027964954724895","0.07551228128917759","0.9031385455724551","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1948","34.843194531646716","39.843194531646716","29.843194531646716","0","23.13753457829298","6.778685748769653","0.0740231022854161","0.9121257978934134","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1949","34.104410160946344","39.104410160946344","29.104410160946344","0","21.101510462127617","6.251665098851078","0.07267688446601638","0.9138650072827866","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1950","36.48684387840879","41.48684387840879","31.48684387840879","0","24.70326097841184","7.27762552960457","0.07145990355727877","0.9331111003836566","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1951","36.05087061255084","41.05087061255084","31.05087061255084","0","14.23203657859139","4.7838770560141155","0.07035975281577955","0.9080117880441206","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1952","34.193198023984024","39.193198023984024","29.193198023984024","0","30.703206451667423","8.46077954395539","0.06936521654546475","0.9529813410148325","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1953","31.862044865784192","36.86204486578419","26.862044865784192","0","22.935344502030556","6.480209515378514","0.06846615575710045","0.9445042147954673","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1954","26.59370961902937","31.59370961902937","21.59370961902937","0","25.51514606240963","6.502417654963395","0.06765340480441845","0.9500031529311952","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1955","34.38438811404382","39.38438811404382","29.384388114043823","0","22.24461428168474","6.535932974827916","0.06691867794319493","0.955034614702815","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1956","41.38622448357501","46.38622448357501","36.38622448357501","0","21.110278850906433","6.748277575977527","0.06625448486064767","0.9606303638183987","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1957","31.159490778447594","36.15949077844759","26.159490778447594","0","27.581830763408576","7.439070713628158","0.06565405431402618","0.9677147552571391","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1958","30.595986542415485","35.59598654241549","25.595986542415485","0","17.637192946451755","5.210745875763067","0.06511126509987952","0.9583330888062488","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1959","30.61408271269918","35.61408271269918","25.61408271269918","0","24.106454228401475","6.623034198276326","0.06462058365029108","0.9703651568209508","0","0","373.22868105385777","206.61119321352697"
